CHANNEL,INPUT [mV]
2136,300.391
2137,300.531
2138,300.672
2139,300.812
2140,300.952
2141,301.093
2142,301.233
2143,301.373
2144,301.513
2145,301.654
2146,301.794
2147,301.934
2148,302.074
2149,302.215
2150,302.355
2151,302.495
2152,302.636
2153,302.776
2154,302.916
2155,303.056
2156,303.197
2157,303.337
2158,303.477
2159,303.617
2160,303.758
2161,303.898
2162,304.038
2163,304.178
2164,304.319
2165,304.459
2166,304.599
2167,304.74
2168,304.88
2169,305.02
2170,305.16
2171,305.301
2172,305.441
2173,305.581
2174,305.721
2175,305.862
2176,306.002
2177,306.142
2178,306.283
2179,306.423
2180,306.563
2181,306.703
2182,306.844
2183,306.984
2184,307.124
2185,307.264
2186,307.405
2187,307.545
2188,307.685
2189,307.826
2190,307.966
2191,308.106
2192,308.246
2193,308.387
2194,308.527
2195,308.667
2196,308.807
2197,308.948
2198,309.088
2199,309.228
2200,309.369
2201,309.509
2202,309.649
2203,309.789
2204,309.93
2205,310.07
2206,310.21
2207,310.35
2208,310.491
2209,310.631
2210,310.771
2211,310.912
2212,311.052
2213,311.192
2214,311.332
2215,311.473
2216,311.613
2217,311.753
2218,311.893
2219,312.034
2220,312.174
2221,312.314
2222,312.455
2223,312.595
2224,312.735
2225,312.875
2226,313.016
2227,313.156
2228,313.296
2229,313.436
2230,313.577
2231,313.717
2232,313.857
2233,313.998
2234,314.138
2235,314.278
2236,314.418
2237,314.559
2238,314.699
2239,314.839
2240,314.979
2241,315.12
2242,315.26
2243,315.4
2244,315.54
2245,315.681
2246,315.821
2247,315.961
2248,316.102
2249,316.242
2250,316.382
2251,316.522
2252,316.663
2253,316.803
2254,316.943
2255,317.083
2256,317.224
2257,317.364
2258,317.504
2259,317.645
2260,317.785
2261,317.925
2262,318.065
2263,318.206
2264,318.346
2265,318.486
2266,318.626
2267,318.767
2268,318.907
2269,319.047
2270,319.188
2271,319.328
2272,319.468
2273,319.608
2274,319.749
2275,319.889
2276,320.029
2277,320.169
2278,320.31
2279,320.45
2280,320.59
2281,320.731
2282,320.871
2283,321.011
2284,321.151
2285,321.292
2286,321.432
2287,321.572
2288,321.712
2289,321.853
2290,321.993
2291,322.133
2292,322.274
2293,322.414
2294,322.554
2295,322.694
2296,322.835
2297,322.975
2298,323.115
2299,323.255
2300,323.396
2301,323.536
2302,323.676
2303,323.817
2304,323.957
2305,324.097
2306,324.237
2307,324.378
2308,324.518
2309,324.658
2310,324.798
2311,324.939
2312,325.079
2313,325.219
2314,325.36
2315,325.5
2316,325.64
2317,325.78
2318,325.921
2319,326.061
2320,326.201
2321,326.341
2322,326.482
2323,326.622
2324,326.762
2325,326.902
2326,327.043
2327,327.183
2328,327.323
2329,327.464
2330,327.604
2331,327.744
2332,327.884
2333,328.025
2334,328.165
2335,328.305
2336,328.445
2337,328.586
2338,328.726
2339,328.866
2340,329.007
2341,329.147
2342,329.287
2343,329.427
2344,329.568
2345,329.708
2346,329.848
2347,329.988
2348,330.129
2349,330.269
2350,330.409
2351,330.55
2352,330.69
2353,330.83
2354,330.97
2355,331.111
2356,331.251
2357,331.391
2358,331.531
2359,331.672
2360,331.812
2361,331.952
2362,332.093
2363,332.233
2364,332.373
2365,332.513
2366,332.654
2367,332.794
2368,332.934
2369,333.074
2370,333.215
2371,333.355
2372,333.495
2373,333.636
2374,333.776
2375,333.916
2376,334.056
2377,334.197
2378,334.337
2379,334.477
2380,334.617
2381,334.758
2382,334.898
2383,335.038
2384,335.179
2385,335.319
2386,335.459
2387,335.599
2388,335.74
2389,335.88
2390,336.02
2391,336.16
2392,336.301
2393,336.441
2394,336.581
2395,336.722
2396,336.862
2397,337.002
2398,337.142
2399,337.283
2400,337.423
2401,337.563
2402,337.703
2403,337.844
2404,337.984
2405,338.124
2406,338.264
2407,338.405
2408,338.545
2409,338.685
2410,338.826
2411,338.966
2412,339.106
2413,339.246
2414,339.387
2415,339.527
2416,339.667
2417,339.807
2418,339.948
2419,340.088
2420,340.228
2421,340.369
2422,340.509
2423,340.649
2424,340.789
2425,340.93
2426,341.07
2427,341.21
2428,341.35
2429,341.491
2430,341.631
2431,341.771
2432,341.912
2433,342.052
2434,342.192
2435,342.332
2436,342.473
2437,342.613
2438,342.753
2439,342.893
2440,343.034
2441,343.174
2442,343.314
2443,343.455
2444,343.595
2445,343.735
2446,343.875
2447,344.016
2448,344.156
2449,344.296
2450,344.436
2451,344.577
2452,344.717
2453,344.857
2454,344.998
2455,345.138
2456,345.278
2457,345.418
2458,345.559
2459,345.699
2460,345.839
2461,345.979
2462,346.12
2463,346.26
2464,346.4
2465,346.541
2466,346.681
2467,346.821
2468,346.961
2469,347.102
2470,347.242
2471,347.382
2472,347.522
2473,347.663
2474,347.803
2475,347.943
2476,348.084
2477,348.224
2478,348.364
2479,348.504
2480,348.645
2481,348.785
2482,348.925
2483,349.065
2484,349.206
2485,349.346
2486,349.486
2487,349.626
2488,349.767
2489,349.907
2490,350.047
2491,350.188
2492,350.328
2493,350.468
2494,350.608
2495,350.749
2496,350.889
2497,351.029
2498,351.169
2499,351.31
2500,351.45
2501,351.59
2502,351.731
2503,351.871
2504,352.011
2505,352.151
2506,352.292
2507,352.432
2508,352.572
2509,352.712
2510,352.853
2511,352.993
2512,353.133
2513,353.274
2514,353.414
2515,353.554
2516,353.694
2517,353.835
2518,353.975
2519,354.115
2520,354.255
2521,354.396
2522,354.536
2523,354.676
2524,354.817
2525,354.957
2526,355.097
2527,355.237
2528,355.378
2529,355.518
2530,355.658
2531,355.798
2532,355.939
2533,356.079
2534,356.219
2535,356.36
2536,356.5
2537,356.64
2538,356.78
2539,356.921
2540,357.061
2541,357.201
2542,357.341
2543,357.482
2544,357.622
2545,357.762
2546,357.903
2547,358.043
2548,358.183
2549,358.323
2550,358.464
2551,358.604
2552,358.744
2553,358.884
2554,359.025
2555,359.165
2556,359.305
2557,359.446
2558,359.586
2559,359.726
2560,359.866
2561,360.007
2562,360.147
2563,360.287
2564,360.427
2565,360.568
2566,360.708
2567,360.848
2568,360.988
2569,361.129
2570,361.269
2571,361.409
2572,361.55
2573,361.69
2574,361.83
2575,361.97
2576,362.111
2577,362.251
2578,362.391
2579,362.531
2580,362.672
2581,362.812
2582,362.952
2583,363.093
2584,363.233
2585,363.373
2586,363.513
2587,363.654
2588,363.794
2589,363.934
2590,364.074
2591,364.215
2592,364.355
2593,364.495
2594,364.636
2595,364.776
2596,364.916
2597,365.056
2598,365.197
2599,365.337
2600,365.477
2601,365.617
2602,365.758
2603,365.898
2604,366.038
2605,366.179
2606,366.319
2607,366.459
2608,366.599
2609,366.74
2610,366.88
2611,367.02
2612,367.16
2613,367.301
2614,367.441
2615,367.581
2616,367.722
2617,367.862
2618,368.002
2619,368.142
2620,368.283
2621,368.423
2622,368.563
2623,368.703
2624,368.844
2625,368.984
2626,369.124
2627,369.265
2628,369.405
2629,369.545
2630,369.685
2631,369.826
2632,369.966
2633,370.106
2634,370.246
2635,370.387
2636,370.527
2637,370.667
2638,370.808
2639,370.948
2640,371.088
2641,371.228
2642,371.369
2643,371.509
2644,371.649
2645,371.789
2646,371.93
2647,372.07
2648,372.21
2649,372.35
2650,372.491
2651,372.631
2652,372.771
2653,372.912
2654,373.052
2655,373.192
2656,373.332
2657,373.473
2658,373.613
2659,373.753
2660,373.893
2661,374.034
2662,374.174
2663,374.314
2664,374.455
2665,374.595
2666,374.735
2667,374.875
2668,375.016
2669,375.156
2670,375.296
2671,375.436
2672,375.577
2673,375.717
2674,375.857
2675,375.998
2676,376.138
2677,376.278
2678,376.418
2679,376.559
2680,376.699
2681,376.839
2682,376.979
2683,377.12
2684,377.26
2685,377.4
2686,377.541
2687,377.681
2688,377.821
2689,377.961
2690,378.102
2691,378.242
2692,378.382
2693,378.522
2694,378.663
2695,378.803
2696,378.943
2697,379.084
2698,379.224
2699,379.364
2700,379.504
2701,379.645
2702,379.785
2703,379.925
2704,380.065
2705,380.206
2706,380.346
2707,380.486
2708,380.627
2709,380.767
2710,380.907
2711,381.047
2712,381.188
2713,381.328
2714,381.468
2715,381.608
2716,381.749
2717,381.889
2718,382.029
2719,382.17
2720,382.31
2721,382.45
2722,382.59
2723,382.731
2724,382.871
2725,383.011
2726,383.151
2727,383.292
2728,383.432
2729,383.572
2730,383.712
2731,383.853
2732,383.993
2733,384.133
2734,384.274
2735,384.414
2736,384.554
2737,384.694
2738,384.835
2739,384.975
2740,385.115
2741,385.255
2742,385.396
2743,385.536
2744,385.676
2745,385.817
2746,385.957
2747,386.097
2748,386.237
2749,386.378
2750,386.518
2751,386.658
2752,386.798
2753,386.939
2754,387.079
2755,387.219
2756,387.36
2757,387.5
2758,387.64
2759,387.78
2760,387.921
2761,388.061
2762,388.201
2763,388.341
2764,388.482
2765,388.622
2766,388.762
2767,388.903
2768,389.043
2769,389.183
2770,389.323
2771,389.464
2772,389.604
2773,389.744
2774,389.884
2775,390.025
2776,390.165
2777,390.305
2778,390.446
2779,390.586
2780,390.726
2781,390.866
2782,391.007
2783,391.147
2784,391.287
2785,391.427
2786,391.568
2787,391.708
2788,391.848
2789,391.989
2790,392.129
2791,392.269
2792,392.409
2793,392.55
2794,392.69
2795,392.83
2796,392.97
2797,393.111
2798,393.251
2799,393.391
2800,393.532
2801,393.672
2802,393.812
2803,393.952
2804,394.093
2805,394.233
2806,394.373
2807,394.513
2808,394.654
2809,394.794
2810,394.934
2811,395.074
2812,395.215
2813,395.355
2814,395.495
2815,395.636
2816,395.776
2817,395.916
2818,396.056
2819,396.197
2820,396.337
2821,396.477
2822,396.617
2823,396.758
2824,396.898
2825,397.038
2826,397.179
2827,397.319
2828,397.459
2829,397.599
2830,397.74
2831,397.88
2832,398.02
2833,398.16
2834,398.301
2835,398.441
2836,398.581
2837,398.722
2838,398.862
2839,399.002
2840,399.142
2841,399.283
2842,399.423
2843,399.563
2844,399.703
2845,399.844
2846,399.984
2847,400.124
2848,400.265
2849,400.405
2850,400.545
2851,400.685
2852,400.826
2853,400.966
2854,401.106
2855,401.246
2856,401.387
2857,401.527
2858,401.667
2859,401.808
2860,401.948
2861,402.088
2862,402.228
2863,402.369
2864,402.509
2865,402.649
2866,402.789
2867,402.93
2868,403.07
2869,403.21
2870,403.351
2871,403.491
2872,403.631
2873,403.771
2874,403.912
2875,404.052
2876,404.192
2877,404.332
2878,404.473
2879,404.613
2880,404.753
2881,404.894
2882,405.034
2883,405.174
2884,405.314
2885,405.455
2886,405.595
2887,405.735
2888,405.875
2889,406.016
2890,406.156
2891,406.296
2892,406.436
2893,406.577
2894,406.717
2895,406.857
2896,406.998
2897,407.138
2898,407.278
2899,407.418
2900,407.559
2901,407.699
2902,407.839
2903,407.979
2904,408.12
2905,408.26
2906,408.4
2907,408.541
2908,408.681
2909,408.821
2910,408.961
2911,409.102
2912,409.242
2913,409.382
2914,409.522
2915,409.663
2916,409.803
2917,409.943
2918,410.084
2919,410.224
2920,410.364
2921,410.504
2922,410.645
2923,410.785
2924,410.925
2925,411.065
2926,411.206
2927,411.346
2928,411.486
2929,411.627
2930,411.767
2931,411.907
2932,412.047
2933,412.188
2934,412.328
2935,412.468
2936,412.608
2937,412.749
2938,412.889
2939,413.029
2940,413.17
2941,413.31
2942,413.45
2943,413.59
2944,413.731
2945,413.871
2946,414.011
2947,414.151
2948,414.292
2949,414.432
2950,414.572
2951,414.713
2952,414.853
2953,414.993
2954,415.133
2955,415.274
2956,415.414
2957,415.554
2958,415.694
2959,415.835
2960,415.975
2961,416.115
2962,416.256
2963,416.396
2964,416.536
2965,416.676
2966,416.817
2967,416.957
2968,417.097
2969,417.237
2970,417.378
2971,417.518
2972,417.658
2973,417.799
2974,417.939
2975,418.079
2976,418.219
2977,418.36
2978,418.5
2979,418.64
2980,418.78
2981,418.921
2982,419.061
2983,419.201
2984,419.341
2985,419.482
2986,419.622
2987,419.762
2988,419.903
2989,420.043
2990,420.183
2991,420.323
2992,420.464
2993,420.604
2994,420.744
2995,420.884
2996,421.025
2997,421.165
2998,421.305
2999,421.446
3000,421.586
3001,421.726
3002,421.866
3003,422.007
3004,422.147
3005,422.287
3006,422.427
3007,422.568
3008,422.708
3009,422.848
3010,422.989
3011,423.129
3012,423.269
3013,423.409
3014,423.55
3015,423.69
3016,423.83
3017,423.97
3018,424.111
3019,424.251
3020,424.391
3021,424.532
3022,424.672
3023,424.812
3024,424.952
3025,425.093
3026,425.233
3027,425.373
3028,425.513
3029,425.654
3030,425.794
3031,425.934
3032,426.075
3033,426.215
3034,426.355
3035,426.495
3036,426.636
3037,426.776
3038,426.916
3039,427.056
3040,427.197
3041,427.337
3042,427.477
3043,427.618
3044,427.758
3045,427.898
3046,428.038
3047,428.179
3048,428.319
3049,428.459
3050,428.599
3051,428.74
3052,428.88
3053,429.02
3054,429.161
3055,429.301
3056,429.441
3057,429.581
3058,429.722
3059,429.862
3060,430.002
3061,430.142
3062,430.283
3063,430.423
3064,430.563
3065,430.703
3066,430.844
3067,430.984
3068,431.124
3069,431.265
3070,431.405
3071,431.545
3072,431.685
3073,431.826
3074,431.966
3075,432.106
3076,432.246
3077,432.387
3078,432.527
3079,432.667
3080,432.808
3081,432.948
3082,433.088
3083,433.228
3084,433.369
3085,433.509
3086,433.649
3087,433.789
3088,433.93
3089,434.07
3090,434.21
3091,434.351
3092,434.491
3093,434.631
3094,434.771
3095,434.912
3096,435.052
3097,435.192
3098,435.332
3099,435.473
3100,435.613
3101,435.753
3102,435.894
3103,436.034
3104,436.174
3105,436.314
3106,436.455
3107,436.595
3108,436.735
3109,436.875
3110,437.016
3111,437.156
3112,437.296
3113,437.437
3114,437.577
3115,437.717
3116,437.857
3117,437.998
3118,438.138
3119,438.278
3120,438.418
3121,438.559
3122,438.699
3123,438.839
3124,438.98
3125,439.12
3126,439.26
3127,439.4
3128,439.541
3129,439.681
3130,439.821
3131,439.961
3132,440.102
3133,440.242
3134,440.382
3135,440.523
3136,440.663
3137,440.803
3138,440.943
3139,441.084
3140,441.224
3141,441.364
3142,441.504
3143,441.645
3144,441.785
3145,441.925
3146,442.065
3147,442.206
3148,442.346
3149,442.486
3150,442.627
3151,442.767
3152,442.907
3153,443.047
3154,443.188
3155,443.328
3156,443.468
3157,443.608
3158,443.749
3159,443.889
3160,444.029
3161,444.17
3162,444.31
3163,444.45
3164,444.59
3165,444.731
3166,444.871
3167,445.011
3168,445.151
3169,445.292
3170,445.432
3171,445.572
3172,445.713
3173,445.853
3174,445.993
3175,446.133
3176,446.274
3177,446.414
3178,446.554
3179,446.694
3180,446.835
3181,446.975
3182,447.115
3183,447.256
3184,447.396
3185,447.536
3186,447.676
3187,447.817
3188,447.957
3189,448.097
3190,448.237
3191,448.378
3192,448.518
3193,448.658
3194,448.799
3195,448.939
3196,449.079
3197,449.219
3198,449.36
3199,449.5
3200,449.64
3201,449.78
3202,449.921
3203,450.061
3204,450.201
3205,450.342
3206,450.482
3207,450.622
3208,450.762
3209,450.903
3210,451.043
3211,451.183
3212,451.323
3213,451.464
3214,451.604
3215,451.744
3216,451.885
3217,452.025
3218,452.165
3219,452.305
3220,452.446
3221,452.586
3222,452.726
3223,452.866
3224,453.007
3225,453.147
3226,453.287
3227,453.427
3228,453.568
3229,453.708
3230,453.848
3231,453.989
3232,454.129
3233,454.269
3234,454.409
3235,454.55
3236,454.69
3237,454.83
3238,454.97
3239,455.111
3240,455.251
3241,455.391
3242,455.532
3243,455.672
3244,455.812
3245,455.952
3246,456.093
3247,456.233
3248,456.373
3249,456.513
3250,456.654
3251,456.794
3252,456.934
3253,457.075
3254,457.215
3255,457.355
3256,457.495
3257,457.636
3258,457.776
3259,457.916
3260,458.056
3261,458.197
3262,458.337
3263,458.477
3264,458.618
3265,458.758
3266,458.898
3267,459.038
3268,459.179
3269,459.319
3270,459.459
3271,459.599
3272,459.74
3273,459.88
3274,460.02
3275,460.161
3276,460.301
3277,460.441
3278,460.581
3279,460.722
3280,460.862
3281,461.002
3282,461.142
3283,461.283
3284,461.423
3285,461.563
3286,461.704
3287,461.844
3288,461.984
3289,462.124
3290,462.265
3291,462.405
3292,462.545
3293,462.685
3294,462.826
3295,462.966
3296,463.106
3297,463.247
3298,463.387
3299,463.527
3300,463.667
3301,463.808
3302,463.948
3303,464.088
3304,464.228
3305,464.369
3306,464.509
3307,464.649
3308,464.789
3309,464.93
3310,465.07
3311,465.21
3312,465.351
3313,465.491
3314,465.631
3315,465.771
3316,465.912
3317,466.052
3318,466.192
3319,466.332
3320,466.473
3321,466.613
3322,466.753
3323,466.894
3324,467.034
3325,467.174
3326,467.314
3327,467.455
3328,467.595
3329,467.735
3330,467.875
3331,468.016
3332,468.156
3333,468.296
3334,468.437
3335,468.577
3336,468.717
3337,468.857
3338,468.998
3339,469.138
3340,469.278
3341,469.418
3342,469.559
3343,469.699
3344,469.839
3345,469.98
3346,470.12
3347,470.26
3348,470.4
3349,470.541
3350,470.681
3351,470.821
3352,470.961
3353,471.102
3354,471.242
3355,471.382
3356,471.523
3357,471.663
3358,471.803
3359,471.943
3360,472.084
3361,472.224
3362,472.364
3363,472.504
3364,472.645
3365,472.785
3366,472.925
3367,473.066
3368,473.206
3369,473.346
3370,473.486
3371,473.627
3372,473.767
3373,473.907
3374,474.047
3375,474.188
3376,474.328
3377,474.468
3378,474.609
3379,474.749
3380,474.889
3381,475.029
3382,475.17
3383,475.31
3384,475.45
3385,475.59
3386,475.731
3387,475.871
3388,476.011
3389,476.151
3390,476.292
3391,476.432
3392,476.572
3393,476.713
3394,476.853
3395,476.993
3396,477.133
3397,477.274
3398,477.414
3399,477.554
3400,477.694
3401,477.835
3402,477.975
3403,478.115
3404,478.256
3405,478.396
3406,478.536
3407,478.676
3408,478.817
3409,478.957
3410,479.097
3411,479.237
3412,479.378
3413,479.518
3414,479.658
3415,479.799
3416,479.939
3417,480.079
3418,480.219
3419,480.36
3420,480.5
3421,480.64
3422,480.78
3423,480.921
3424,481.061
3425,481.201
3426,481.342
3427,481.482
3428,481.622
3429,481.762
3430,481.903
3431,482.043
3432,482.183
3433,482.323
3434,482.464
3435,482.604
3436,482.744
3437,482.885
3438,483.025
3439,483.165
3440,483.305
3441,483.446
3442,483.586
3443,483.726
3444,483.866
3445,484.007
3446,484.147
3447,484.287
3448,484.428
3449,484.568
3450,484.708
3451,484.848
3452,484.989
3453,485.129
3454,485.269
3455,485.409
3456,485.55
3457,485.69
3458,485.83
3459,485.971
3460,486.111
3461,486.251
3462,486.391
3463,486.532
3464,486.672
3465,486.812
3466,486.952
3467,487.093
3468,487.233
3469,487.373
3470,487.513
3471,487.654
3472,487.794
3473,487.934
3474,488.075
3475,488.215
3476,488.355
3477,488.495
3478,488.636
3479,488.776
3480,488.916
3481,489.056
3482,489.197
3483,489.337
3484,489.477
3485,489.618
3486,489.758
3487,489.898
3488,490.038
3489,490.179
3490,490.319
3491,490.459
3492,490.599
3493,490.74
3494,490.88
3495,491.02
3496,491.161
3497,491.301
3498,491.441
3499,491.581
3500,491.722
3501,491.862
3502,492.002
3503,492.142
3504,492.283
3505,492.423
3506,492.563
3507,492.704
3508,492.844
3509,492.984
3510,493.124
3511,493.265
3512,493.405
3513,493.545
3514,493.685
3515,493.826
3516,493.966
3517,494.106
3518,494.247
3519,494.387
3520,494.527
3521,494.667
3522,494.808
3523,494.948
3524,495.088
3525,495.228
3526,495.369
3527,495.509
3528,495.649
3529,495.79
3530,495.93
3531,496.07
3532,496.21
3533,496.351
3534,496.491
3535,496.631
3536,496.771
3537,496.912
3538,497.052
3539,497.192
3540,497.333
3541,497.473
3542,497.613
3543,497.753
3544,497.894
3545,498.034
3546,498.174
3547,498.314
3548,498.455
3549,498.595
3550,498.735
3551,498.875
3552,499.016
3553,499.156
3554,499.296
3555,499.437
3556,499.577
3557,499.717
3558,499.857
3559,499.998
3560,500.138
3561,500.278
3562,500.418
3563,500.559
3564,500.699
3565,500.839
3566,500.98
3567,501.12
3568,501.26
3569,501.4
3570,501.541
3571,501.681
3572,501.821
3573,501.961
3574,502.102
3575,502.242
3576,502.382
3577,502.523
3578,502.663
3579,502.803
3580,502.943
3581,503.084
3582,503.224
3583,503.364
3584,503.504
3585,503.645
3586,503.785
3587,503.925
3588,504.066
3589,504.206
3590,504.346
3591,504.486
3592,504.627
3593,504.767
3594,504.907
3595,505.047
3596,505.188
3597,505.328
3598,505.468
3599,505.609
3600,505.749
3601,505.889
3602,506.029
3603,506.17
3604,506.31
3605,506.45
3606,506.59
3607,506.731
3608,506.871
3609,507.011
3610,507.152
3611,507.292
3612,507.432
3613,507.572
3614,507.713
3615,507.853
3616,507.993
3617,508.133
3618,508.274
3619,508.414
3620,508.554
3621,508.695
3622,508.835
3623,508.975
3624,509.115
3625,509.256
3626,509.396
3627,509.536
3628,509.676
3629,509.817
3630,509.957
3631,510.097
3632,510.237
3633,510.378
3634,510.518
3635,510.658
3636,510.799
3637,510.939
3638,511.079
3639,511.219
3640,511.36
3641,511.5
3642,511.64
3643,511.78
3644,511.921
3645,512.061
3646,512.201
3647,512.342
3648,512.482
3649,512.622
3650,512.762
3651,512.903
3652,513.043
3653,513.183
3654,513.323
3655,513.464
3656,513.604
3657,513.744
3658,513.885
3659,514.025
3660,514.165
3661,514.305
3662,514.446
3663,514.586
3664,514.726
3665,514.866
3666,515.007
3667,515.147
3668,515.287
3669,515.428
3670,515.568
3671,515.708
3672,515.848
3673,515.989
3674,516.129
3675,516.269
3676,516.409
3677,516.55
3678,516.69
3679,516.83
3680,516.971
3681,517.111
3682,517.251
3683,517.391
3684,517.532
3685,517.672
3686,517.812
3687,517.952
3688,518.093
3689,518.233
3690,518.373
3691,518.514
3692,518.654
3693,518.794
3694,518.934
3695,519.075
3696,519.215
3697,519.355
3698,519.495
3699,519.636
3700,519.776
3701,519.916
3702,520.057
3703,520.197
3704,520.337
3705,520.477
3706,520.618
3707,520.758
3708,520.898
3709,521.038
3710,521.179
3711,521.319
3712,521.459
3713,521.599
3714,521.74
3715,521.88
3716,522.02
3717,522.161
3718,522.301
3719,522.441
3720,522.581
3721,522.722
3722,522.862
3723,523.002
3724,523.142
3725,523.283
3726,523.423
3727,523.563
3728,523.704
3729,523.844
3730,523.984
3731,524.124
3732,524.265
3733,524.405
3734,524.545
3735,524.685
3736,524.826
3737,524.966
3738,525.106
3739,525.247
3740,525.387
3741,525.527
3742,525.667
3743,525.808
3744,525.948
3745,526.088
3746,526.228
3747,526.369
3748,526.509
3749,526.649
3750,526.79
3751,526.93
3752,527.07
3753,527.21
3754,527.351
3755,527.491
3756,527.631
3757,527.771
3758,527.912
3759,528.052
3760,528.192
3761,528.333
3762,528.473
3763,528.613
3764,528.753
3765,528.894
3766,529.034
3767,529.174
3768,529.314
3769,529.455
3770,529.595
3771,529.735
3772,529.876
3773,530.016
3774,530.156
3775,530.296
3776,530.437
3777,530.577
3778,530.717
3779,530.857
3780,530.998
3781,531.138
3782,531.278
3783,531.419
3784,531.559
3785,531.699
3786,531.839
3787,531.98
3788,532.12
3789,532.26
3790,532.4
3791,532.541
3792,532.681
3793,532.821
3794,532.962
3795,533.102
3796,533.242
3797,533.382
3798,533.523
3799,533.663
3800,533.803
3801,533.943
3802,534.084
3803,534.224
3804,534.364
3805,534.504
3806,534.645
3807,534.785
3808,534.925
3809,535.066
3810,535.206
3811,535.346
3812,535.486
3813,535.627
3814,535.767
3815,535.907
3816,536.047
3817,536.188
3818,536.328
3819,536.468
3820,536.609
3821,536.749
3822,536.889
3823,537.029
3824,537.17
3825,537.31
3826,537.45
3827,537.59
3828,537.731
3829,537.871
3830,538.011
3831,538.152
3832,538.292
3833,538.432
3834,538.572
3835,538.713
3836,538.853
3837,538.993
3838,539.133
3839,539.274
3840,539.414
3841,539.554
3842,539.695
3843,539.835
3844,539.975
3845,540.115
3846,540.256
3847,540.396
3848,540.536
3849,540.676
3850,540.817
3851,540.957
3852,541.097
3853,541.238
3854,541.378
3855,541.518
3856,541.658
3857,541.799
3858,541.939
3859,542.079
3860,542.219
3861,542.36
3862,542.5
3863,542.64
3864,542.781
3865,542.921
3866,543.061
3867,543.201
3868,543.342
3869,543.482
3870,543.622
3871,543.762
3872,543.903
3873,544.043
3874,544.183
3875,544.324
3876,544.464
3877,544.604
3878,544.744
3879,544.885
3880,545.025
3881,545.165
3882,545.305
3883,545.446
3884,545.586
3885,545.726
3886,545.866
3887,546.007
3888,546.147
3889,546.287
3890,546.428
3891,546.568
3892,546.708
3893,546.848
3894,546.989
3895,547.129
3896,547.269
3897,547.409
3898,547.55
3899,547.69
3900,547.83
3901,547.971
3902,548.111
3903,548.251
3904,548.391
3905,548.532
3906,548.672
3907,548.812
3908,548.952
3909,549.093
3910,549.233
3911,549.373
3912,549.514
3913,549.654
3914,549.794
3915,549.934
3916,550.075
3917,550.215
3918,550.355
3919,550.495
3920,550.636
3921,550.776
3922,550.916
3923,551.057
3924,551.197
3925,551.337
3926,551.477
3927,551.618
3928,551.758
3929,551.898
3930,552.038
3931,552.179
3932,552.319
3933,552.459
3934,552.6
3935,552.74
3936,552.88
3937,553.02
3938,553.161
3939,553.301
3940,553.441
3941,553.581
3942,553.722
3943,553.862
3944,554.002
3945,554.143
3946,554.283
3947,554.423
3948,554.563
3949,554.704
3950,554.844
3951,554.984
3952,555.124
3953,555.265
3954,555.405
3955,555.545
3956,555.686
3957,555.826
3958,555.966
3959,556.106
3960,556.247
3961,556.387
3962,556.527
3963,556.667
3964,556.808
3965,556.948
3966,557.088
3967,557.228
3968,557.369
3969,557.509
3970,557.649
3971,557.79
3972,557.93
3973,558.07
3974,558.21
3975,558.351
3976,558.491
3977,558.631
3978,558.771
3979,558.912
3980,559.052
3981,559.192
3982,559.333
3983,559.473
3984,559.613
3985,559.753
3986,559.894
3987,560.034
3988,560.174
3989,560.314
3990,560.455
3991,560.595
3992,560.735
3993,560.876
3994,561.016
3995,561.156
3996,561.296
3997,561.437
3998,561.577
3999,561.717
4000,561.857
4001,561.998
4002,562.138
4003,562.278
4004,562.419
4005,562.559
4006,562.699
4007,562.839
4008,562.98
4009,563.12
4010,563.26
4011,563.4
4012,563.541
4013,563.681
4014,563.821
4015,563.962
4016,564.102
4017,564.242
4018,564.382
4019,564.523
4020,564.663
4021,564.803
4022,564.943
4023,565.084
4024,565.224
4025,565.364
4026,565.505
4027,565.645
4028,565.785
4029,565.925
4030,566.066
4031,566.206
4032,566.346
4033,566.486
4034,566.627
4035,566.767
4036,566.907
4037,567.048
4038,567.188
4039,567.328
4040,567.468
4041,567.609
4042,567.749
4043,567.889
4044,568.029
4045,568.17
4046,568.31
4047,568.45
4048,568.59
4049,568.731
4050,568.871
4051,569.011
4052,569.152
4053,569.292
4054,569.432
4055,569.572
4056,569.713
4057,569.853
4058,569.993
4059,570.133
4060,570.274
4061,570.414
4062,570.554
4063,570.695
4064,570.835
4065,570.975
4066,571.115
4067,571.256
4068,571.396
4069,571.536
4070,571.676
4071,571.817
4072,571.957
4073,572.097
4074,572.238
4075,572.378
4076,572.518
4077,572.658
4078,572.799
4079,572.939
4080,573.079
4081,573.219
4082,573.36
4083,573.5
4084,573.64
4085,573.781
4086,573.921
4087,574.061
4088,574.201
4089,574.342
4090,574.482
4091,574.622
4092,574.762
4093,574.903
4094,575.043
4095,575.183
4096,575.324
