CHANNEL,INPUT [mV]
1968,2310.163
1969,2311.338
1970,2312.513
1971,2313.688
1972,2314.863
1973,2316.039
1974,2317.214
1975,2318.389
1976,2319.564
1977,2320.739
1978,2321.914
1979,2323.089
1980,2324.264
1981,2325.439
1982,2326.614
1983,2327.789
1984,2328.964
1985,2330.139
1986,2331.314
1987,2332.489
1988,2333.664
1989,2334.839
1990,2336.014
1991,2337.189
1992,2338.364
1993,2339.54
1994,2340.715
1995,2341.89
1996,2343.065
1997,2344.24
1998,2345.415
1999,2346.59
2000,2347.765
2001,2348.94
2002,2350.115
2003,2351.29
2004,2352.465
2005,2353.64
2006,2354.815
2007,2355.99
2008,2357.165
2009,2358.34
2010,2359.515
2011,2360.69
2012,2361.866
2013,2363.041
2014,2364.216
2015,2365.391
2016,2366.566
2017,2367.741
2018,2368.916
2019,2370.091
2020,2371.266
2021,2372.441
2022,2373.616
2023,2374.791
2024,2375.966
2025,2377.141
2026,2378.316
2027,2379.491
2028,2380.666
2029,2381.841
2030,2383.016
2031,2384.192
2032,2385.367
2033,2386.542
2034,2387.717
2035,2388.892
2036,2390.067
2037,2391.242
2038,2392.417
2039,2393.592
2040,2394.767
2041,2395.942
2042,2397.117
2043,2398.292
2044,2399.467
2045,2400.642
2046,2401.817
2047,2402.992
2048,2404.167
2049,2405.342
2050,2406.518
2051,2407.693
2052,2408.868
2053,2410.043
2054,2411.218
2055,2412.393
2056,2413.568
2057,2414.743
2058,2415.918
2059,2417.093
2060,2418.268
2061,2419.443
2062,2420.618
2063,2421.793
2064,2422.968
2065,2424.143
2066,2425.318
2067,2426.493
2068,2427.668
2069,2428.844
2070,2430.019
2071,2431.194
2072,2432.369
2073,2433.544
2074,2434.719
2075,2435.894
2076,2437.069
2077,2438.244
2078,2439.419
2079,2440.594
2080,2441.769
2081,2442.944
2082,2444.119
2083,2445.294
2084,2446.469
2085,2447.644
2086,2448.819
2087,2449.994
2088,2451.169
2089,2452.345
2090,2453.52
2091,2454.695
2092,2455.87
2093,2457.045
2094,2458.22
2095,2459.395
2096,2460.57
2097,2461.745
2098,2462.92
2099,2464.095
2100,2465.27
2101,2466.445
2102,2467.62
2103,2468.795
2104,2469.97
2105,2471.145
2106,2472.32
2107,2473.495
2108,2474.671
2109,2475.846
2110,2477.021
2111,2478.196
2112,2479.371
2113,2480.546
2114,2481.721
2115,2482.896
2116,2484.071
2117,2485.246
2118,2486.421
2119,2487.596
2120,2488.771
2121,2489.946
2122,2491.121
2123,2492.296
2124,2493.471
2125,2494.646
2126,2495.821
2127,2496.997
2128,2498.172
2129,2499.347
2130,2500.522
2131,2501.697
2132,2502.872
2133,2504.047
2134,2505.222
2135,2506.397
2136,2507.572
2137,2508.747
2138,2509.922
2139,2511.097
2140,2512.272
2141,2513.447
2142,2514.622
2143,2515.797
2144,2516.972
2145,2518.147
2146,2519.323
2147,2520.498
2148,2521.673
2149,2522.848
2150,2524.023
2151,2525.198
2152,2526.373
2153,2527.548
2154,2528.723
2155,2529.898
2156,2531.073
2157,2532.248
2158,2533.423
2159,2534.598
2160,2535.773
2161,2536.948
2162,2538.123
2163,2539.298
2164,2540.473
2165,2541.649
2166,2542.824
2167,2543.999
2168,2545.174
2169,2546.349
2170,2547.524
2171,2548.699
2172,2549.874
2173,2551.049
2174,2552.224
2175,2553.399
2176,2554.574
2177,2555.749
2178,2556.924
2179,2558.099
2180,2559.274
2181,2560.449
2182,2561.624
2183,2562.799
2184,2563.974
2185,2565.15
2186,2566.325
2187,2567.5
2188,2568.675
2189,2569.85
2190,2571.025
2191,2572.2
2192,2573.375
2193,2574.55
2194,2575.725
2195,2576.9
2196,2578.075
2197,2579.25
2198,2580.425
2199,2581.6
2200,2582.775
2201,2583.95
2202,2585.125
2203,2586.3
2204,2587.476
2205,2588.651
2206,2589.826
2207,2591.001
2208,2592.176
2209,2593.351
2210,2594.526
2211,2595.701
2212,2596.876
2213,2598.051
2214,2599.226
2215,2600.401
2216,2601.576
2217,2602.751
2218,2603.926
2219,2605.101
2220,2606.276
2221,2607.451
2222,2608.626
2223,2609.802
2224,2610.977
2225,2612.152
2226,2613.327
2227,2614.502
2228,2615.677
2229,2616.852
2230,2618.027
2231,2619.202
2232,2620.377
2233,2621.552
2234,2622.727
2235,2623.902
2236,2625.077
2237,2626.252
2238,2627.427
2239,2628.602
2240,2629.777
2241,2630.952
2242,2632.128
2243,2633.303
2244,2634.478
2245,2635.653
2246,2636.828
2247,2638.003
2248,2639.178
2249,2640.353
2250,2641.528
2251,2642.703
2252,2643.878
2253,2645.053
2254,2646.228
2255,2647.403
2256,2648.578
2257,2649.753
2258,2650.928
2259,2652.103
2260,2653.278
2261,2654.453
2262,2655.629
2263,2656.804
2264,2657.979
2265,2659.154
2266,2660.329
2267,2661.504
2268,2662.679
2269,2663.854
2270,2665.029
2271,2666.204
2272,2667.379
2273,2668.554
2274,2669.729
2275,2670.904
2276,2672.079
2277,2673.254
2278,2674.429
2279,2675.604
2280,2676.779
2281,2677.955
2282,2679.13
2283,2680.305
2284,2681.48
2285,2682.655
2286,2683.83
2287,2685.005
2288,2686.18
2289,2687.355
2290,2688.53
2291,2689.705
2292,2690.88
2293,2692.055
2294,2693.23
2295,2694.405
2296,2695.58
2297,2696.755
2298,2697.93
2299,2699.105
2300,2700.281
2301,2701.456
2302,2702.631
2303,2703.806
2304,2704.981
2305,2706.156
2306,2707.331
2307,2708.506
2308,2709.681
2309,2710.856
2310,2712.031
2311,2713.206
2312,2714.381
2313,2715.556
2314,2716.731
2315,2717.906
2316,2719.081
2317,2720.256
2318,2721.431
2319,2722.607
2320,2723.782
2321,2724.957
2322,2726.132
2323,2727.307
2324,2728.482
2325,2729.657
2326,2730.832
2327,2732.007
2328,2733.182
2329,2734.357
2330,2735.532
2331,2736.707
2332,2737.882
2333,2739.057
2334,2740.232
2335,2741.407
2336,2742.582
2337,2743.757
2338,2744.933
2339,2746.108
2340,2747.283
2341,2748.458
2342,2749.633
2343,2750.808
2344,2751.983
2345,2753.158
2346,2754.333
2347,2755.508
2348,2756.683
2349,2757.858
2350,2759.033
2351,2760.208
2352,2761.383
2353,2762.558
2354,2763.733
2355,2764.908
2356,2766.083
2357,2767.258
2358,2768.434
2359,2769.609
2360,2770.784
2361,2771.959
2362,2773.134
2363,2774.309
2364,2775.484
2365,2776.659
2366,2777.834
2367,2779.009
2368,2780.184
2369,2781.359
2370,2782.534
2371,2783.709
2372,2784.884
2373,2786.059
2374,2787.234
2375,2788.409
2376,2789.584
2377,2790.76
2378,2791.935
2379,2793.11
2380,2794.285
2381,2795.46
2382,2796.635
2383,2797.81
2384,2798.985
2385,2800.16
2386,2801.335
2387,2802.51
2388,2803.685
2389,2804.86
2390,2806.035
2391,2807.21
2392,2808.385
2393,2809.56
2394,2810.735
2395,2811.91
2396,2813.086
2397,2814.261
2398,2815.436
2399,2816.611
2400,2817.786
2401,2818.961
2402,2820.136
2403,2821.311
2404,2822.486
2405,2823.661
2406,2824.836
2407,2826.011
2408,2827.186
2409,2828.361
2410,2829.536
2411,2830.711
2412,2831.886
2413,2833.061
2414,2834.236
2415,2835.412
2416,2836.587
2417,2837.762
2418,2838.937
2419,2840.112
2420,2841.287
2421,2842.462
2422,2843.637
2423,2844.812
2424,2845.987
2425,2847.162
2426,2848.337
2427,2849.512
2428,2850.687
2429,2851.862
2430,2853.037
2431,2854.212
2432,2855.387
2433,2856.562
2434,2857.738
2435,2858.913
2436,2860.088
2437,2861.263
2438,2862.438
2439,2863.613
2440,2864.788
2441,2865.963
2442,2867.138
2443,2868.313
2444,2869.488
2445,2870.663
2446,2871.838
2447,2873.013
2448,2874.188
2449,2875.363
2450,2876.538
2451,2877.713
2452,2878.888
2453,2880.063
2454,2881.239
2455,2882.414
2456,2883.589
2457,2884.764
2458,2885.939
2459,2887.114
2460,2888.289
2461,2889.464
2462,2890.639
2463,2891.814
2464,2892.989
2465,2894.164
2466,2895.339
2467,2896.514
2468,2897.689
2469,2898.864
2470,2900.039
2471,2901.214
2472,2902.389
2473,2903.565
2474,2904.74
2475,2905.915
2476,2907.09
2477,2908.265
2478,2909.44
2479,2910.615
2480,2911.79
2481,2912.965
2482,2914.14
2483,2915.315
2484,2916.49
2485,2917.665
2486,2918.84
2487,2920.015
2488,2921.19
2489,2922.365
2490,2923.54
2491,2924.715
2492,2925.891
2493,2927.066
2494,2928.241
2495,2929.416
2496,2930.591
2497,2931.766
2498,2932.941
2499,2934.116
2500,2935.291
2501,2936.466
2502,2937.641
2503,2938.816
2504,2939.991
2505,2941.166
2506,2942.341
2507,2943.516
2508,2944.691
2509,2945.866
2510,2947.041
2511,2948.217
2512,2949.392
2513,2950.567
2514,2951.742
2515,2952.917
2516,2954.092
2517,2955.267
2518,2956.442
2519,2957.617
2520,2958.792
2521,2959.967
2522,2961.142
2523,2962.317
2524,2963.492
2525,2964.667
2526,2965.842
2527,2967.017
2528,2968.192
2529,2969.367
2530,2970.542
2531,2971.718
2532,2972.893
2533,2974.068
2534,2975.243
2535,2976.418
2536,2977.593
2537,2978.768
2538,2979.943
2539,2981.118
2540,2982.293
2541,2983.468
2542,2984.643
2543,2985.818
2544,2986.993
2545,2988.168
2546,2989.343
2547,2990.518
2548,2991.693
2549,2992.868
2550,2994.044
2551,2995.219
2552,2996.394
2553,2997.569
2554,2998.744
2555,2999.919
2556,3001.094
2557,3002.269
2558,3003.444
2559,3004.619
2560,3005.794
2561,3006.969
2562,3008.144
2563,3009.319
2564,3010.494
2565,3011.669
2566,3012.844
2567,3014.019
2568,3015.194
2569,3016.37
2570,3017.545
2571,3018.72
2572,3019.895
2573,3021.07
2574,3022.245
2575,3023.42
2576,3024.595
2577,3025.77
2578,3026.945
2579,3028.12
2580,3029.295
2581,3030.47
2582,3031.645
2583,3032.82
2584,3033.995
2585,3035.17
2586,3036.345
2587,3037.52
2588,3038.696
2589,3039.871
2590,3041.046
2591,3042.221
2592,3043.396
2593,3044.571
2594,3045.746
2595,3046.921
2596,3048.096
2597,3049.271
2598,3050.446
2599,3051.621
2600,3052.796
2601,3053.971
2602,3055.146
2603,3056.321
2604,3057.496
2605,3058.671
2606,3059.846
2607,3061.022
2608,3062.197
2609,3063.372
2610,3064.547
2611,3065.722
2612,3066.897
2613,3068.072
2614,3069.247
2615,3070.422
2616,3071.597
2617,3072.772
2618,3073.947
2619,3075.122
2620,3076.297
2621,3077.472
2622,3078.647
2623,3079.822
2624,3080.997
2625,3082.172
2626,3083.347
2627,3084.523
2628,3085.698
2629,3086.873
2630,3088.048
2631,3089.223
2632,3090.398
2633,3091.573
2634,3092.748
2635,3093.923
2636,3095.098
2637,3096.273
2638,3097.448
2639,3098.623
2640,3099.798
2641,3100.973
2642,3102.148
2643,3103.323
2644,3104.498
2645,3105.673
2646,3106.849
2647,3108.024
2648,3109.199
2649,3110.374
2650,3111.549
2651,3112.724
2652,3113.899
2653,3115.074
2654,3116.249
2655,3117.424
2656,3118.599
2657,3119.774
2658,3120.949
2659,3122.124
2660,3123.299
2661,3124.474
2662,3125.649
2663,3126.824
2664,3127.999
2665,3129.175
2666,3130.35
2667,3131.525
2668,3132.7
2669,3133.875
2670,3135.05
2671,3136.225
2672,3137.4
2673,3138.575
2674,3139.75
2675,3140.925
2676,3142.1
2677,3143.275
2678,3144.45
2679,3145.625
2680,3146.8
2681,3147.975
2682,3149.15
2683,3150.325
2684,3151.501
2685,3152.676
2686,3153.851
2687,3155.026
2688,3156.201
2689,3157.376
2690,3158.551
2691,3159.726
2692,3160.901
2693,3162.076
2694,3163.251
2695,3164.426
2696,3165.601
2697,3166.776
2698,3167.951
2699,3169.126
2700,3170.301
2701,3171.476
2702,3172.651
2703,3173.827
2704,3175.002
2705,3176.177
2706,3177.352
2707,3178.527
2708,3179.702
2709,3180.877
2710,3182.052
2711,3183.227
2712,3184.402
2713,3185.577
2714,3186.752
2715,3187.927
2716,3189.102
2717,3190.277
2718,3191.452
2719,3192.627
2720,3193.802
2721,3194.977
2722,3196.152
2723,3197.328
2724,3198.503
2725,3199.678
2726,3200.853
2727,3202.028
2728,3203.203
2729,3204.378
2730,3205.553
2731,3206.728
2732,3207.903
2733,3209.078
2734,3210.253
2735,3211.428
2736,3212.603
2737,3213.778
2738,3214.953
2739,3216.128
2740,3217.303
2741,3218.478
2742,3219.654
2743,3220.829
2744,3222.004
2745,3223.179
2746,3224.354
2747,3225.529
2748,3226.704
2749,3227.879
2750,3229.054
2751,3230.229
2752,3231.404
2753,3232.579
2754,3233.754
2755,3234.929
2756,3236.104
2757,3237.279
2758,3238.454
2759,3239.629
2760,3240.804
2761,3241.98
2762,3243.155
2763,3244.33
2764,3245.505
2765,3246.68
2766,3247.855
2767,3249.03
2768,3250.205
2769,3251.38
2770,3252.555
2771,3253.73
2772,3254.905
2773,3256.08
2774,3257.255
2775,3258.43
2776,3259.605
2777,3260.78
2778,3261.955
2779,3263.13
2780,3264.306
2781,3265.481
2782,3266.656
2783,3267.831
2784,3269.006
2785,3270.181
2786,3271.356
2787,3272.531
2788,3273.706
2789,3274.881
2790,3276.056
2791,3277.231
2792,3278.406
2793,3279.581
2794,3280.756
2795,3281.931
2796,3283.106
2797,3284.281
2798,3285.456
2799,3286.631
2800,3287.807
2801,3288.982
2802,3290.157
2803,3291.332
2804,3292.507
2805,3293.682
2806,3294.857
2807,3296.032
2808,3297.207
2809,3298.382
2810,3299.557
2811,3300.732
2812,3301.907
2813,3303.082
2814,3304.257
2815,3305.432
2816,3306.607
2817,3307.782
2818,3308.957
2819,3310.133
2820,3311.308
2821,3312.483
2822,3313.658
2823,3314.833
2824,3316.008
2825,3317.183
2826,3318.358
2827,3319.533
2828,3320.708
2829,3321.883
2830,3323.058
2831,3324.233
2832,3325.408
2833,3326.583
2834,3327.758
2835,3328.933
2836,3330.108
2837,3331.283
2838,3332.459
2839,3333.634
2840,3334.809
2841,3335.984
2842,3337.159
2843,3338.334
2844,3339.509
2845,3340.684
2846,3341.859
2847,3343.034
2848,3344.209
2849,3345.384
2850,3346.559
2851,3347.734
2852,3348.909
2853,3350.084
2854,3351.259
2855,3352.434
2856,3353.609
2857,3354.785
2858,3355.96
2859,3357.135
2860,3358.31
2861,3359.485
2862,3360.66
2863,3361.835
2864,3363.01
2865,3364.185
2866,3365.36
2867,3366.535
2868,3367.71
2869,3368.885
2870,3370.06
2871,3371.235
2872,3372.41
2873,3373.585
2874,3374.76
2875,3375.935
2876,3377.111
2877,3378.286
2878,3379.461
2879,3380.636
2880,3381.811
2881,3382.986
2882,3384.161
2883,3385.336
2884,3386.511
2885,3387.686
2886,3388.861
2887,3390.036
2888,3391.211
2889,3392.386
2890,3393.561
2891,3394.736
2892,3395.911
2893,3397.086
2894,3398.261
2895,3399.436
2896,3400.612
2897,3401.787
2898,3402.962
2899,3404.137
2900,3405.312
2901,3406.487
2902,3407.662
2903,3408.837
2904,3410.012
2905,3411.187
2906,3412.362
2907,3413.537
2908,3414.712
2909,3415.887
2910,3417.062
2911,3418.237
2912,3419.412
2913,3420.587
2914,3421.762
2915,3422.938
2916,3424.113
2917,3425.288
2918,3426.463
2919,3427.638
2920,3428.813
2921,3429.988
2922,3431.163
2923,3432.338
2924,3433.513
2925,3434.688
2926,3435.863
2927,3437.038
2928,3438.213
2929,3439.388
2930,3440.563
2931,3441.738
2932,3442.913
2933,3444.088
2934,3445.264
2935,3446.439
2936,3447.614
2937,3448.789
2938,3449.964
2939,3451.139
2940,3452.314
2941,3453.489
2942,3454.664
2943,3455.839
2944,3457.014
2945,3458.189
2946,3459.364
2947,3460.539
2948,3461.714
2949,3462.889
2950,3464.064
2951,3465.239
2952,3466.414
2953,3467.59
2954,3468.765
2955,3469.94
2956,3471.115
2957,3472.29
2958,3473.465
2959,3474.64
2960,3475.815
2961,3476.99
2962,3478.165
2963,3479.34
2964,3480.515
2965,3481.69
2966,3482.865
2967,3484.04
2968,3485.215
2969,3486.39
2970,3487.565
2971,3488.74
2972,3489.916
2973,3491.091
2974,3492.266
2975,3493.441
2976,3494.616
2977,3495.791
2978,3496.966
2979,3498.141
2980,3499.316
2981,3500.491
2982,3501.666
2983,3502.841
2984,3504.016
2985,3505.191
2986,3506.366
2987,3507.541
2988,3508.716
2989,3509.891
2990,3511.066
2991,3512.241
2992,3513.417
2993,3514.592
2994,3515.767
2995,3516.942
2996,3518.117
2997,3519.292
2998,3520.467
2999,3521.642
3000,3522.817
3001,3523.992
3002,3525.167
3003,3526.342
3004,3527.517
3005,3528.692
3006,3529.867
3007,3531.042
3008,3532.217
3009,3533.392
3010,3534.567
3011,3535.743
3012,3536.918
3013,3538.093
3014,3539.268
3015,3540.443
3016,3541.618
3017,3542.793
3018,3543.968
3019,3545.143
3020,3546.318
3021,3547.493
3022,3548.668
3023,3549.843
3024,3551.018
3025,3552.193
3026,3553.368
3027,3554.543
3028,3555.718
3029,3556.893
3030,3558.069
3031,3559.244
3032,3560.419
3033,3561.594
3034,3562.769
3035,3563.944
3036,3565.119
3037,3566.294
3038,3567.469
3039,3568.644
3040,3569.819
3041,3570.994
3042,3572.169
3043,3573.344
3044,3574.519
3045,3575.694
3046,3576.869
3047,3578.044
3048,3579.219
3049,3580.395
3050,3581.57
3051,3582.745
3052,3583.92
3053,3585.095
3054,3586.27
3055,3587.445
3056,3588.62
3057,3589.795
3058,3590.97
3059,3592.145
3060,3593.32
3061,3594.495
3062,3595.67
3063,3596.845
3064,3598.02
3065,3599.195
3066,3600.37
3067,3601.545
3068,3602.72
3069,3603.896
3070,3605.071
3071,3606.246
3072,3607.421
3073,3608.596
3074,3609.771
3075,3610.946
3076,3612.121
3077,3613.296
3078,3614.471
3079,3615.646
3080,3616.821
3081,3617.996
3082,3619.171
3083,3620.346
3084,3621.521
3085,3622.696
3086,3623.871
3087,3625.046
3088,3626.222
3089,3627.397
3090,3628.572
3091,3629.747
3092,3630.922
3093,3632.097
3094,3633.272
3095,3634.447
3096,3635.622
3097,3636.797
3098,3637.972
3099,3639.147
3100,3640.322
3101,3641.497
3102,3642.672
3103,3643.847
3104,3645.022
3105,3646.197
3106,3647.372
3107,3648.548
3108,3649.723
3109,3650.898
3110,3652.073
3111,3653.248
3112,3654.423
3113,3655.598
3114,3656.773
3115,3657.948
3116,3659.123
3117,3660.298
3118,3661.473
3119,3662.648
3120,3663.823
3121,3664.998
3122,3666.173
3123,3667.348
3124,3668.523
3125,3669.698
3126,3670.874
3127,3672.049
3128,3673.224
3129,3674.399
3130,3675.574
3131,3676.749
3132,3677.924
3133,3679.099
3134,3680.274
3135,3681.449
3136,3682.624
3137,3683.799
3138,3684.974
3139,3686.149
3140,3687.324
3141,3688.499
3142,3689.674
3143,3690.849
3144,3692.024
3145,3693.2
3146,3694.375
3147,3695.55
3148,3696.725
3149,3697.9
3150,3699.075
3151,3700.25
3152,3701.425
3153,3702.6
3154,3703.775
3155,3704.95
3156,3706.125
3157,3707.3
3158,3708.475
3159,3709.65
3160,3710.825
3161,3712.0
3162,3713.175
3163,3714.35
3164,3715.525
3165,3716.701
3166,3717.876
3167,3719.051
3168,3720.226
3169,3721.401
3170,3722.576
3171,3723.751
3172,3724.926
3173,3726.101
3174,3727.276
3175,3728.451
3176,3729.626
3177,3730.801
3178,3731.976
3179,3733.151
3180,3734.326
3181,3735.501
3182,3736.676
3183,3737.851
3184,3739.027
3185,3740.202
3186,3741.377
3187,3742.552
3188,3743.727
3189,3744.902
3190,3746.077
3191,3747.252
3192,3748.427
3193,3749.602
3194,3750.777
3195,3751.952
3196,3753.127
3197,3754.302
3198,3755.477
3199,3756.652
3200,3757.827
3201,3759.002
3202,3760.177
3203,3761.353
3204,3762.528
3205,3763.703
3206,3764.878
3207,3766.053
3208,3767.228
3209,3768.403
3210,3769.578
3211,3770.753
3212,3771.928
3213,3773.103
3214,3774.278
3215,3775.453
3216,3776.628
3217,3777.803
3218,3778.978
3219,3780.153
3220,3781.328
3221,3782.503
3222,3783.679
3223,3784.854
3224,3786.029
3225,3787.204
3226,3788.379
3227,3789.554
3228,3790.729
3229,3791.904
3230,3793.079
3231,3794.254
3232,3795.429
3233,3796.604
3234,3797.779
3235,3798.954
3236,3800.129
3237,3801.304
3238,3802.479
3239,3803.654
3240,3804.829
3241,3806.005
3242,3807.18
3243,3808.355
3244,3809.53
3245,3810.705
3246,3811.88
3247,3813.055
3248,3814.23
3249,3815.405
3250,3816.58
3251,3817.755
3252,3818.93
3253,3820.105
3254,3821.28
3255,3822.455
3256,3823.63
3257,3824.805
3258,3825.98
3259,3827.155
3260,3828.33
3261,3829.506
3262,3830.681
3263,3831.856
3264,3833.031
3265,3834.206
3266,3835.381
3267,3836.556
3268,3837.731
3269,3838.906
3270,3840.081
3271,3841.256
3272,3842.431
3273,3843.606
3274,3844.781
3275,3845.956
3276,3847.131
3277,3848.306
3278,3849.481
3279,3850.656
3280,3851.832
3281,3853.007
3282,3854.182
3283,3855.357
3284,3856.532
3285,3857.707
3286,3858.882
3287,3860.057
3288,3861.232
3289,3862.407
3290,3863.582
3291,3864.757
3292,3865.932
3293,3867.107
3294,3868.282
3295,3869.457
3296,3870.632
3297,3871.807
3298,3872.982
3299,3874.158
3300,3875.333
3301,3876.508
3302,3877.683
3303,3878.858
3304,3880.033
3305,3881.208
3306,3882.383
3307,3883.558
3308,3884.733
3309,3885.908
3310,3887.083
3311,3888.258
3312,3889.433
3313,3890.608
3314,3891.783
3315,3892.958
3316,3894.133
3317,3895.308
3318,3896.484
3319,3897.659
3320,3898.834
3321,3900.009
3322,3901.184
3323,3902.359
3324,3903.534
3325,3904.709
3326,3905.884
3327,3907.059
3328,3908.234
3329,3909.409
3330,3910.584
3331,3911.759
3332,3912.934
3333,3914.109
3334,3915.284
3335,3916.459
3336,3917.634
3337,3918.809
3338,3919.985
3339,3921.16
3340,3922.335
3341,3923.51
3342,3924.685
3343,3925.86
3344,3927.035
3345,3928.21
3346,3929.385
3347,3930.56
3348,3931.735
3349,3932.91
3350,3934.085
3351,3935.26
3352,3936.435
3353,3937.61
3354,3938.785
3355,3939.96
3356,3941.135
3357,3942.311
3358,3943.486
3359,3944.661
3360,3945.836
3361,3947.011
3362,3948.186
3363,3949.361
3364,3950.536
3365,3951.711
3366,3952.886
3367,3954.061
3368,3955.236
3369,3956.411
3370,3957.586
3371,3958.761
3372,3959.936
3373,3961.111
3374,3962.286
3375,3963.461
3376,3964.637
3377,3965.812
3378,3966.987
3379,3968.162
3380,3969.337
3381,3970.512
3382,3971.687
3383,3972.862
3384,3974.037
3385,3975.212
3386,3976.387
3387,3977.562
3388,3978.737
3389,3979.912
3390,3981.087
3391,3982.262
3392,3983.437
3393,3984.612
3394,3985.787
3395,3986.963
3396,3988.138
3397,3989.313
3398,3990.488
3399,3991.663
3400,3992.838
3401,3994.013
3402,3995.188
3403,3996.363
3404,3997.538
3405,3998.713
3406,3999.888
3407,4001.063
3408,4002.238
3409,4003.413
3410,4004.588
3411,4005.763
3412,4006.938
3413,4008.113
3414,4009.289
3415,4010.464
3416,4011.639
3417,4012.814
3418,4013.989
3419,4015.164
3420,4016.339
3421,4017.514
3422,4018.689
3423,4019.864
3424,4021.039
3425,4022.214
3426,4023.389
3427,4024.564
3428,4025.739
3429,4026.914
3430,4028.089
3431,4029.264
3432,4030.439
3433,4031.614
3434,4032.79
3435,4033.965
3436,4035.14
3437,4036.315
3438,4037.49
3439,4038.665
3440,4039.84
3441,4041.015
3442,4042.19
3443,4043.365
3444,4044.54
3445,4045.715
3446,4046.89
3447,4048.065
3448,4049.24
3449,4050.415
3450,4051.59
3451,4052.765
3452,4053.94
3453,4055.116
3454,4056.291
3455,4057.466
3456,4058.641
3457,4059.816
3458,4060.991
3459,4062.166
3460,4063.341
3461,4064.516
3462,4065.691
3463,4066.866
3464,4068.041
3465,4069.216
3466,4070.391
3467,4071.566
3468,4072.741
3469,4073.916
3470,4075.091
3471,4076.266
3472,4077.442
3473,4078.617
3474,4079.792
3475,4080.967
3476,4082.142
3477,4083.317
3478,4084.492
3479,4085.667
3480,4086.842
3481,4088.017
3482,4089.192
3483,4090.367
3484,4091.542
3485,4092.717
3486,4093.892
3487,4095.067
3488,4096.242
3489,4097.417
3490,4098.592
3491,4099.768
3492,4100.943
3493,4102.118
3494,4103.293
3495,4104.468
3496,4105.643
3497,4106.818
3498,4107.993
3499,4109.168
3500,4110.343
3501,4111.518
3502,4112.693
3503,4113.868
3504,4115.043
3505,4116.218
3506,4117.393
3507,4118.568
3508,4119.743
3509,4120.918
3510,4122.093
3511,4123.269
3512,4124.444
3513,4125.619
3514,4126.794
3515,4127.969
3516,4129.144
3517,4130.319
3518,4131.494
3519,4132.669
3520,4133.844
3521,4135.019
3522,4136.194
3523,4137.369
3524,4138.544
3525,4139.719
3526,4140.894
3527,4142.069
3528,4143.244
3529,4144.419
3530,4145.595
3531,4146.77
3532,4147.945
3533,4149.12
3534,4150.295
3535,4151.47
3536,4152.645
3537,4153.82
3538,4154.995
3539,4156.17
3540,4157.345
3541,4158.52
3542,4159.695
3543,4160.87
3544,4162.045
3545,4163.22
3546,4164.395
3547,4165.57
3548,4166.745
3549,4167.921
3550,4169.096
3551,4170.271
3552,4171.446
3553,4172.621
3554,4173.796
3555,4174.971
3556,4176.146
3557,4177.321
3558,4178.496
3559,4179.671
3560,4180.846
3561,4182.021
3562,4183.196
3563,4184.371
3564,4185.546
3565,4186.721
3566,4187.896
3567,4189.071
3568,4190.247
3569,4191.422
3570,4192.597
3571,4193.772
3572,4194.947
3573,4196.122
3574,4197.297
3575,4198.472
3576,4199.647
3577,4200.822
3578,4201.997
3579,4203.172
3580,4204.347
3581,4205.522
3582,4206.697
3583,4207.872
3584,4209.047
3585,4210.222
3586,4211.397
3587,4212.573
3588,4213.748
3589,4214.923
3590,4216.098
3591,4217.273
3592,4218.448
3593,4219.623
3594,4220.798
3595,4221.973
3596,4223.148
3597,4224.323
3598,4225.498
3599,4226.673
3600,4227.848
3601,4229.023
3602,4230.198
3603,4231.373
3604,4232.548
3605,4233.723
3606,4234.898
3607,4236.074
3608,4237.249
3609,4238.424
3610,4239.599
3611,4240.774
3612,4241.949
3613,4243.124
3614,4244.299
3615,4245.474
3616,4246.649
3617,4247.824
3618,4248.999
3619,4250.174
3620,4251.349
3621,4252.524
3622,4253.699
3623,4254.874
3624,4256.049
3625,4257.224
3626,4258.4
3627,4259.575
3628,4260.75
3629,4261.925
3630,4263.1
3631,4264.275
3632,4265.45
3633,4266.625
3634,4267.8
3635,4268.975
3636,4270.15
3637,4271.325
3638,4272.5
3639,4273.675
3640,4274.85
3641,4276.025
3642,4277.2
3643,4278.375
3644,4279.55
3645,4280.726
3646,4281.901
3647,4283.076
3648,4284.251
3649,4285.426
3650,4286.601
3651,4287.776
3652,4288.951
3653,4290.126
3654,4291.301
3655,4292.476
3656,4293.651
3657,4294.826
3658,4296.001
3659,4297.176
3660,4298.351
3661,4299.526
3662,4300.701
3663,4301.876
3664,4303.052
3665,4304.227
3666,4305.402
3667,4306.577
3668,4307.752
3669,4308.927
3670,4310.102
3671,4311.277
3672,4312.452
3673,4313.627
3674,4314.802
3675,4315.977
3676,4317.152
3677,4318.327
3678,4319.502
3679,4320.677
3680,4321.852
3681,4323.027
3682,4324.202
3683,4325.378
3684,4326.553
3685,4327.728
3686,4328.903
3687,4330.078
3688,4331.253
3689,4332.428
3690,4333.603
3691,4334.778
3692,4335.953
3693,4337.128
3694,4338.303
3695,4339.478
3696,4340.653
3697,4341.828
3698,4343.003
3699,4344.178
3700,4345.353
3701,4346.528
3702,4347.703
3703,4348.879
3704,4350.054
3705,4351.229
3706,4352.404
3707,4353.579
3708,4354.754
3709,4355.929
3710,4357.104
3711,4358.279
3712,4359.454
3713,4360.629
3714,4361.804
3715,4362.979
